Product Image,Products Name,"Product Link (If the link does not work, please contact your CJ Agent)",SPU,Lists,Product Original Price ($),Product Unit Price After Discount ($),Shipping From,Verified Inventories,Unverified Inventories,Ship To,Logistics Cost Original Price ($),Logistics Cost After Discount ($),Customs Duty ($),Customs Clearance Fee ($),Total Amount Original Price ($),Total Amount After Discount ($),SKU Image,SKU,Specification Attribute 1,Specification Attribute Value 1,Specification Attribute 2,Specification Attribute Value 2,Specification Attribute 3,Specification Attribute Value 3,Variant Verified Inventories,Variant Unverified Inventories,SKU Unit Price Original Price ($),SKU Unit Price After Discount ($),Shipping Method,Delivery Time,Logistics Cost Original Price ($),Logistics Cost After Discount ($),Customs Duty ($),Customs Clearance Fee ($),Total Amount Original Price ($),Total Amount After Discount ($)
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/c3cee5ef-ae6a-423c-8365-a19a2a08dc90.jpg,CJSN243818907GT,Specifications,Light Source Not Included,Size,Red,Electrical outlet,US,0,8335,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/c3cee5ef-ae6a-423c-8365-a19a2a08dc90.jpg,CJSN243818907GT,Specifications,Light Source Not Included,Size,Red,Electrical outlet,US,0,0,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/6d889da5-b0fd-4f55-9059-1574a91f566e.jpg,CJSN243818908HS,Specifications,Light Source Not Included,Size,Chrome Floor Lamp,Electrical outlet,US,0,6110,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/6d889da5-b0fd-4f55-9059-1574a91f566e.jpg,CJSN243818908HS,Specifications,Light Source Not Included,Size,Chrome Floor Lamp,Electrical outlet,US,0,0,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/2b6e2fcd-8c09-4275-b43b-b56b89a00d8a.jpg,CJSN243818909IR,Specifications,Monochrome Warm Light,Size,Beige Table Lamp,Electrical outlet,US,0,5655,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/2b6e2fcd-8c09-4275-b43b-b56b89a00d8a.jpg,CJSN243818909IR,Specifications,Monochrome Warm Light,Size,Beige Table Lamp,Electrical outlet,US,0,0,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/a49d170f-478c-4f86-af0a-016c9f842c0a.jpg,CJSN243818910JQ,Specifications,Monochrome Warm Light,Size,Milk Green Table Lamp,Electrical outlet,US,0,7630,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/a49d170f-478c-4f86-af0a-016c9f842c0a.jpg,CJSN243818910JQ,Specifications,Monochrome Warm Light,Size,Milk Green Table Lamp,Electrical outlet,US,0,0,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/b75b6a71-4222-4ea5-acd3-a52ddeb8c06d.jpg,CJSN243818911KP,Specifications,Monochrome Warm Light,Size,Red Table Lamp,Electrical outlet,US,0,9504,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/b75b6a71-4222-4ea5-acd3-a52ddeb8c06d.jpg,CJSN243818911KP,Specifications,Monochrome Warm Light,Size,Red Table Lamp,Electrical outlet,US,0,0,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/085ecac7-9327-4376-b5b5-6444f3bca533.jpg,CJSN243818912LO,Specifications,Monochrome Warm Light,Size,Chrome Table Lamp,Electrical outlet,US,0,8740,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/085ecac7-9327-4376-b5b5-6444f3bca533.jpg,CJSN243818912LO,Specifications,Monochrome Warm Light,Size,Chrome Table Lamp,Electrical outlet,US,0,0,14.59,14.59,,,,,0.00,0.00,14.59,14.59
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/07d3fa89-6adc-4e0c-9648-5153663427e4.jpg,CJSN243818913MN,Specifications,Monochrome Warm Light,Size,Beige Floor Lamp,Electrical outlet,US,0,5224,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/07d3fa89-6adc-4e0c-9648-5153663427e4.jpg,CJSN243818913MN,Specifications,Monochrome Warm Light,Size,Beige Floor Lamp,Electrical outlet,US,0,0,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/845fa7db-f12c-459e-97a9-e7de68fce428.jpg,CJSN243818914NM,Specifications,Monochrome Warm Light,Size,Milk Green Floor Lamp,Electrical outlet,US,0,5573,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/845fa7db-f12c-459e-97a9-e7de68fce428.jpg,CJSN243818914NM,Specifications,Monochrome Warm Light,Size,Milk Green Floor Lamp,Electrical outlet,US,0,0,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/c3cee5ef-ae6a-423c-8365-a19a2a08dc90.jpg,CJSN243818915OL,Specifications,Monochrome Warm Light,Size,Red,Electrical outlet,US,0,8270,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/c3cee5ef-ae6a-423c-8365-a19a2a08dc90.jpg,CJSN243818915OL,Specifications,Monochrome Warm Light,Size,Red,Electrical outlet,US,0,0,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/6d889da5-b0fd-4f55-9059-1574a91f566e.jpg,CJSN243818916PK,Specifications,Monochrome Warm Light,Size,Chrome Floor Lamp,Electrical outlet,US,0,7713,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/6d889da5-b0fd-4f55-9059-1574a91f566e.jpg,CJSN243818916PK,Specifications,Monochrome Warm Light,Size,Chrome Floor Lamp,Electrical outlet,US,0,0,31.51,31.51,,,,,0.00,0.00,31.51,31.51
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/2b6e2fcd-8c09-4275-b43b-b56b89a00d8a.jpg,CJSN243818917QJ,Specifications,Three Colors,Size,Beige Table Lamp,Electrical outlet,US,0,5085,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/2b6e2fcd-8c09-4275-b43b-b56b89a00d8a.jpg,CJSN243818917QJ,Specifications,Three Colors,Size,Beige Table Lamp,Electrical outlet,US,0,0,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/a49d170f-478c-4f86-af0a-016c9f842c0a.jpg,CJSN243818918RI,Specifications,Three Colors,Size,Milk Green Table Lamp,Electrical outlet,US,0,6889,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/a49d170f-478c-4f86-af0a-016c9f842c0a.jpg,CJSN243818918RI,Specifications,Three Colors,Size,Milk Green Table Lamp,Electrical outlet,US,0,0,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/b75b6a71-4222-4ea5-acd3-a52ddeb8c06d.jpg,CJSN243818919SH,Specifications,Three Colors,Size,Red Table Lamp,Electrical outlet,US,0,9810,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/b75b6a71-4222-4ea5-acd3-a52ddeb8c06d.jpg,CJSN243818919SH,Specifications,Three Colors,Size,Red Table Lamp,Electrical outlet,US,0,0,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/085ecac7-9327-4376-b5b5-6444f3bca533.jpg,CJSN243818920TG,Specifications,Three Colors,Size,Chrome Table Lamp,Electrical outlet,US,0,6747,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/085ecac7-9327-4376-b5b5-6444f3bca533.jpg,CJSN243818920TG,Specifications,Three Colors,Size,Chrome Table Lamp,Electrical outlet,US,0,0,14.93,14.93,,,,,0.00,0.00,14.93,14.93
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/07d3fa89-6adc-4e0c-9648-5153663427e4.jpg,CJSN243818921UF,Specifications,Three Colors,Size,Beige Floor Lamp,Electrical outlet,US,0,6549,31.84,31.84,,,,,0.00,0.00,31.84,31.84
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/07d3fa89-6adc-4e0c-9648-5153663427e4.jpg,CJSN243818921UF,Specifications,Three Colors,Size,Beige Floor Lamp,Electrical outlet,US,0,0,31.84,31.84,,,,,0.00,0.00,31.84,31.84
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/845fa7db-f12c-459e-97a9-e7de68fce428.jpg,CJSN243818922VE,Specifications,Three Colors,Size,Milk Green Floor Lamp,Electrical outlet,US,0,5006,15.26,15.26,,,,,0.00,0.00,15.26,15.26
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/845fa7db-f12c-459e-97a9-e7de68fce428.jpg,CJSN243818922VE,Specifications,Three Colors,Size,Milk Green Floor Lamp,Electrical outlet,US,0,0,15.26,15.26,,,,,0.00,0.00,15.26,15.26
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/c3cee5ef-ae6a-423c-8365-a19a2a08dc90.jpg,CJSN243818923WD,Specifications,Three Colors,Size,Red,Electrical outlet,US,0,8489,31.84,31.84,,,,,0.00,0.00,31.84,31.84
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/c3cee5ef-ae6a-423c-8365-a19a2a08dc90.jpg,CJSN243818923WD,Specifications,Three Colors,Size,Red,Electrical outlet,US,0,0,31.84,31.84,,,,,0.00,0.00,31.84,31.84
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/6d889da5-b0fd-4f55-9059-1574a91f566e.jpg,CJSN243818924XC,Specifications,Three Colors,Size,Chrome Floor Lamp,Electrical outlet,US,0,8444,31.84,31.84,,,,,0.00,0.00,31.84,31.84
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://oss-cf.cjdropshipping.com/product/2025/07/24/02/6d889da5-b0fd-4f55-9059-1574a91f566e.jpg,CJSN243818924XC,Specifications,Three Colors,Size,Chrome Floor Lamp,Electrical outlet,US,0,0,31.84,31.84,,,,,0.00,0.00,31.84,31.84
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,CJSN243818937KP,Specifications,Light Source Not Included,Size,Milk Green Floor Lamp,Electrical outlet,EU,0,7654,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,CJSN243818937KP,Specifications,Light Source Not Included,Size,Milk Green Floor Lamp,Electrical outlet,EU,0,0,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,CJSN243818938LO,Specifications,Light Source Not Included,Size,Milk Green Floor Lamp,Electrical outlet,UK,0,6837,31.18,31.18,,,,,0.00,0.00,31.18,31.18
https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,Bedroom Bedside Vertical Table Lamp Floor Lamp,https://www.cjdropshipping.com/product/bedroom-bedside-vertical-table-lamp-floor-lamp-p-2507240232361627000.html,CJSN2438189,38,14.26 -- 31.84,14.26 -- 31.84,CN_US,0,249427,,,,0.00,0.00,14.26-31.84,14.26-31.84,https://cf.cjdropshipping.com/quick/product/edfd85a3-9225-4063-aaa2-d6ace0ad213e.jpg,CJSN243818938LO,Specifications,Light Source Not Included,Size,Milk Green Floor Lamp,Electrical outlet,UK,0,0,31.18,31.18,,,,,0.00,0.00,31.18,31.18
